Unnamed: 0,Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary,is_meta_article,is_english
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.","Twitter TWTR , ASGN Inc. ASGN and Wix.com WIX are better-ranked stocks in the broader computer and technology sector. Twitter, ASGN and Wix.com are set to report quarterly results on Feb 7, 13 and 20, respectively. Click to get this free report Facebook, Inc. (FB): Get Free Report Twitter, Inc. (TWTR): Get Free Report Wix.com Ltd. (WIX): Free Stock Analysis Report ASGN Incorporated (ASGN): Free Stock Analysis Report To read this article on Zacks.com click here.","Click to get this free report Facebook, Inc. (FB): Get Free Report Twitter, Inc. (TWTR): Get Free Report Wix.com Ltd. (WIX): Free Stock Analysis Report ASGN Incorporated (ASGN): Free Stock Analysis Report To read this article on Zacks.com click here. Twitter TWTR , ASGN Inc. ASGN and Wix.com WIX are better-ranked stocks in the broader computer and technology sector. Twitter, ASGN and Wix.com are set to report quarterly results on Feb 7, 13 and 20, respectively.","Twitter TWTR , ASGN Inc. ASGN and Wix.com WIX are better-ranked stocks in the broader computer and technology sector. Twitter, ASGN and Wix.com are set to report quarterly results on Feb 7, 13 and 20, respectively. Click to get this free report Facebook, Inc. (FB): Get Free Report Twitter, Inc. (TWTR): Get Free Report Wix.com Ltd. (WIX): Free Stock Analysis Report ASGN Incorporated (ASGN): Free Stock Analysis Report To read this article on Zacks.com click here.","Twitter TWTR , ASGN Inc. ASGN and Wix.com WIX are better-ranked stocks in the broader computer and technology sector. Twitter, ASGN and Wix.com are set to report quarterly results on Feb 7, 13 and 20, respectively. Click to get this free report Facebook, Inc. (FB): Get Free Report Twitter, Inc. (TWTR): Get Free Report Wix.com Ltd. (WIX): Free Stock Analysis Report ASGN Incorporated (ASGN): Free Stock Analysis Report To read this article on Zacks.com click here.",True,True
1218478.0,2023-12-11 00:00:00 UTC,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,GTN-A,https://www.nasdaq.com/articles/meta-platforms-meta-stock-dips-while-market-gains%3A-key-facts,,,"Meta Platforms (META) ended the recent trading session at $333.17, demonstrating a -0.47% swing from the preceding day's closing price. This move lagged the S&P 500's daily gain of 0.27%. At the same time, the Dow added 0.43%, and the tech-heavy Nasdaq gained 0.19%.
Coming into today, shares of the social media company had gained 0.61% in the past month. In that same time, the Computer and Technology sector gained 5.93%, while the S&P 500 gained 6.94%.
Analysts and investors alike will be keeping a close eye on the performance of Meta Platforms in its upcoming earnings disclosure. The company is predicted to post an EPS of $4.77, indicating a 59% growth compared to the equivalent quarter last year. Our most recent consensus estimate is calling for quarterly revenue of $38.66 billion, up 20.2% from the year-ago period.
For the full year, the Zacks Consensus Estimates project earnings of $14.32 per share and a revenue of $133.4 billion, demonstrating changes of +45.68% and +14.4%, respectively, from the preceding year.
Investors might also notice recent changes to analyst estimates for Meta Platforms. Recent revisions tend to reflect the latest near-term business trends. As a result, upbeat changes in estimates indicate analysts' favorable outlook on the company's business health and profitability.
Empirical research indicates that these revisions in estimates have a direct correlation with impending stock price performance. Investors can capitalize on this by using the Zacks Rank. This model considers these estimate changes and provides a simple, actionable rating system.
The Zacks Rank system, ranging from #1 (Strong Buy) to #5 (Strong Sell), possesses a remarkable history of outdoing, externally audited, with #1 stocks returning an average annual gain of +25% since 1988. Over the past month, the Zacks Consensus EPS estimate has moved 0.39% higher. Meta Platforms is currently sporting a Zacks Rank of #2 (Buy).
Investors should also note Meta Platforms's current valuation metrics, including its Forward P/E ratio of 23.38. This represents a discount compared to its industry's average Forward P/E of 39.85.
Meanwhile, META's PEG ratio is currently 1.1. Comparable to the widely accepted P/E ratio, the PEG ratio also accounts for the company's projected earnings growth. META's industry had an average PEG ratio of 1.78 as of yesterday's close.
The Internet - Software industry is part of the Computer and Technology sector. This group has a Zacks Industry Rank of 27, putting it in the top 11% of all 250+ industries.
The Zacks Industry Rank is ordered from best to worst in terms of the average Zacks Rank of the individual companies within each of these sectors. Our research shows that the top 50% rated industries outperform the bottom half by a factor of 2 to 1.
Be sure to follow all of these stock-moving metrics, and many more, on Zacks.com.
The New Gold Rush: How Lithium Batteries Will Make Millionaires
As the electric vehicle revolution expands, investors have a chance to target huge gains. Millions of lithium batteries are being made & demand is expected to increase 889%.
Download the brand-new FREE report revealing 5 EV battery stocks set to soar.
Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report
Meta Platforms, Inc. (META) : Free Stock Analysis Report
To read this article on Zacks.com click here.
Zacks Investment Research
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.","Analysts and investors alike will be keeping a close eye on the performance of Meta Platforms in its upcoming earnings disclosure. As a result, upbeat changes in estimates indicate analysts' favorable outlook on the company's business health and profitability. The New Gold Rush: How Lithium Batteries Will Make Millionaires As the electric vehicle revolution expands, investors have a chance to target huge gains.","For the full year, the Zacks Consensus Estimates project earnings of $14.32 per share and a revenue of $133.4 billion, demonstrating changes of +45.68% and +14.4%, respectively, from the preceding year. Over the past month, the Zacks Consensus EPS estimate has moved 0.39% higher. Click to get this free report Meta Platforms, Inc. (META) : Free Stock Analysis Report To read this article on Zacks.com click here.","The Zacks Rank system, ranging from #1 (Strong Buy) to #5 (Strong Sell), possesses a remarkable history of outdoing, externally audited, with #1 stocks returning an average annual gain of +25% since 1988. The Zacks Industry Rank is ordered from best to worst in terms of the average Zacks Rank of the individual companies within each of these sectors. Click to get this free report Meta Platforms, Inc. (META) : Free Stock Analysis Report To read this article on Zacks.com click here.","In that same time, the Computer and Technology sector gained 5.93%, while the S&P 500 gained 6.94%. Investors might also notice recent changes to analyst estimates for Meta Platforms. Investors should also note Meta Platforms's current valuation metrics, including its Forward P/E ratio of 23.38.",True,True
1165339.0,2020-10-23 00:00:00 UTC,Facebook Reportedly Faces Possible FTC Lawsuit,GOOG,https://www.nasdaq.com/articles/facebook-reportedly-faces-possible-ftc-lawsuit-2020-10-23,,,"Just days after the Justice Department filed an antitrust lawsuit against Alphabet's Google, The Wall Street Journal is reporting that the Federal Trade Commission is considering filing suit against Facebook (NASDAQ: FB), though on what grounds remains unclear.
The Journal says five members of the agency met via videoconference yesterday, but while staffers are recommending an antitrust lawsuit, the commissioners have yet to decide and adjourned without taking action.
Image source: Getty Images.
The FTC had listed the teleconference on its public calendar, but not what the topic of discussion would be, saying it was discussing a law enforcement matter that has not been made public.
Facebook is also being probed by the agency for possible abuse of its market position to squelch competition. The Journal says areas being investigated include its acquisition of other companies such as Instagram.
The current investigation has taken testimony from CEO Mark Zuckerberg, something the FTC hadn't done previously when it looked into the tech stock's failures on user privacy.
Instagram has grown massively popular, often because it borrowed some of the best ideas created by its rivals, such as Snap's (NYSE: SNAP) Stories feature on Snapchat, and more recently launched Reels to compete against TikTok. But the platform hasn't necessarily damaged the competition.
Even with TikTok possibly being banned in the U.S., it remains extremely popular. And Snap just reported a stunning surge in revenue for the second quarter that saw it earn adjusted profits of $56 million compared to a year-ago loss.
More recently, though, Facebook created a controversy by limiting the distribution on its platform of an article critical of former vice president Joe Biden, although the story had not broken any of its rules, leading to complaints about bias.
The Journal says an antitrust lawsuit could be filed by year's end.
10 stocks we like better than Facebook
When investing geniuses David and Tom Gardner have a stock tip, it can pay to listen. After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor, has tripled the market.*
David and Tom just revealed what they believe are the ten best stocks for investors to buy right now... and Facebook wasn't one of them! That's right -- they think these 10 stocks are even better buys.
See the 10 stocks
*Stock Advisor returns as of October 20, 2020
Suzanne Frey, an executive at Alphabet, is a member of The Motley Fool's board of directors. Randi Zuckerberg, a former director of market development and spokeswoman for Facebook and sister to its CEO, Mark Zuckerberg, is a member of The Motley Fool's board of directors. Rich Duprey has no position in any of the stocks mentioned. The Motley Fool owns shares of and recommends Alphabet (A shares), Alphabet (C shares), and Facebook. The Motley Fool has a disclosure policy.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.","Just days after the Justice Department filed an antitrust lawsuit against Alphabet's Google, The Wall Street Journal is reporting that the Federal Trade Commission is considering filing suit against Facebook (NASDAQ: FB), though on what grounds remains unclear. The Journal says five members of the agency met via videoconference yesterday, but while staffers are recommending an antitrust lawsuit, the commissioners have yet to decide and adjourned without taking action. The current investigation has taken testimony from CEO Mark Zuckerberg, something the FTC hadn't done previously when it looked into the tech stock's failures on user privacy.","Just days after the Justice Department filed an antitrust lawsuit against Alphabet's Google, The Wall Street Journal is reporting that the Federal Trade Commission is considering filing suit against Facebook (NASDAQ: FB), though on what grounds remains unclear. See the 10 stocks *Stock Advisor returns as of October 20, 2020 Suzanne Frey, an executive at Alphabet, is a member of The Motley Fool's board of directors. Randi Zuckerberg, a former director of market development and spokeswoman for Facebook and sister to its CEO, Mark Zuckerberg, is a member of The Motley Fool's board of directors.","Just days after the Justice Department filed an antitrust lawsuit against Alphabet's Google, The Wall Street Journal is reporting that the Federal Trade Commission is considering filing suit against Facebook (NASDAQ: FB), though on what grounds remains unclear. See the 10 stocks *Stock Advisor returns as of October 20, 2020 Suzanne Frey, an executive at Alphabet, is a member of The Motley Fool's board of directors. Randi Zuckerberg, a former director of market development and spokeswoman for Facebook and sister to its CEO, Mark Zuckerberg, is a member of The Motley Fool's board of directors.","Just days after the Justice Department filed an antitrust lawsuit against Alphabet's Google, The Wall Street Journal is reporting that the Federal Trade Commission is considering filing suit against Facebook (NASDAQ: FB), though on what grounds remains unclear. Instagram has grown massively popular, often because it borrowed some of the best ideas created by its rivals, such as Snap's (NYSE: SNAP) Stories feature on Snapchat, and more recently launched Reels to compete against TikTok. But the platform hasn't necessarily damaged the competition.",True,True
1697171.0,2023-12-08 00:00:00 UTC,Meta Platforms Stock Has More Room To Run,OXSQZ,https://www.nasdaq.com/articles/meta-platforms-stock-has-more-room-to-run,,,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips
As Meta Platforms’ (NASDAQ:META) “year of efficiency” draws to a close, the technology company and its stock look stronger than ever. META stock has gained 154% on the year, making it a top performer among technology stocks and a big contributor to the Nasdaq index’s 36% increase in 2023.
The strong run over the past year represents a significant turnaround for Meta Platforms, which saw its stock fall 53% during the 2022 bear market and had analysts and investors questioning its plans to build a virtual world known as “the metaverse.” Now, as 2024 approaches, the company and its shareholders look well-positioned for continued growth.
META Stock and the Year of Efficiency
Meta Platforms began 2023 by announcing its plans to undertake a year of efficiency. The company had to cut metaverse spending and focus on AI projects. Better-managing costs also required Meta to layoff thousands of workers as the Facebook-parent company responded to Wall Street’s concerns about its spending and strategic direction.
The job cuts saw Meta reduce its headcount by over 15% globally. The company also lowered its total expenses in 2023 to $89 billion from a planned $100 billion and announced that its board of directors authorized a $40 billion increase to its stock buyback plan.
In 2022, the company bought back $27.9 billion of its own stock. Meta’s expenses increased by 22% to $25.8 billion in 2022, causing concern on Wall Street.
The reduced spending, staff reductions, and focus on shareholder returns were exactly what analysts and investors wanted from Meta Platforms and its stock has been steadily rising this year as a result.
AI Leadership and Products
Another big move by Meta Platforms this year that has won over investors and analysts was the company’s decision to refocus its efforts on AI and jump into the technology with both feet.
The company has done just that, announcing earlier this fall a new virtual reality headset that employs AI, as well as several AI applications at its most recent developer conference. Specifically, Meta unveiled several generative AI chatbots that look intriguing.
Meta’s “Emu” text-to-image platform will be integrated into its Messenger app, along with AI photo editing tools for Instagram.
Plus, Meta has said that it plans to make its own custom-made microchips to power its AI and video-processing platforms, and it has joined forces with IBM (NYSE:IBM) to launch a group of more than 50 other companies, research groups, and academics called the “AI Alliance” that will focus on advancing responsible AI projects.
The aggressive pivot to AI has caught the attention of investors and analysts who see Meta Platforms as a major player in the space and likely to benefit from AI’s advances in coming years.
Growth and Issues
All the changes undertaken this year are paying off for META stock. The company has issued a string of solid financial results throughout the year, and its recent third-quarter print was no exception.
Meta reported a 23% increase in its Q3 revenue as the market for online advertising at its social media sites rebounds following the pandemic. In fact, revenue in Q3 grew at the fastest rate in two years, boosting META stock. Earnings per share of $4.39 trounced the $3.63 that was expected on Wall Street.
Despite the strong results, Meta is not without problems. Much was made of the recent news that Meta CEO Mark Zuckerberg sold $190 million of META stock in November of this year, his first sale of company stock in two years.
Also, the company is grappling with a lawsuit brought against it by 41 U.S. states whose attorney general’s accuse the company of intentionally addicting children to its social media platforms that include Instagram and knowingly hiding the harms that can be found online.
While not insignificant, the lawsuit will be resolved in time and is not likely to pose any near-term risks to Meta’s business or performance. As for the stock sale, almost all executives sell some of the equity they hold in a company from time-to-time. These sales are often scheduled far in advance and are not an indication of trouble or a lack of faith in a firm they manage.
META Stocks Is A Buy
As 2023 comes to an end, Meta Platforms looks to have righted its ship and positioned its business for future success. The company has reduced costs, become a major player in the red hot arena of AI, and continues to post impressive growth across its varied businesses. While it faces some headwinds, they don’t look like anything that is insurmountable and they shouldn’t stop the company’s long-term growth trajectory. Heading into 2024, META stock is a buy.
On the date of publication, Joel Baglole did not have (either directly or indirectly) any positions in the securities mentioned in this article. The opinions expressed in this article are those of the writer, subject to the InvestorPlace.com Publishing Guidelines.
Joel Baglole has been a business journalist for 20 years. He spent five years as a staff reporter at The Wall Street Journal, and has also written for The Washington Post and Toronto Star newspapers, as well as financial websites such as The Motley Fool and Investopedia.
More From InvestorPlace
The #1 AI Investment Might Be This Company You’ve Never Heard Of
Musk’s “Project Omega” May Be Set to Mint New Millionaires. Here’s How to Get In.
The Rich Use This Income Secret (NOT Dividends) Far More Than Regular Investors
The post Meta Platforms Stock Has More Room To Run appeared first on InvestorPlace.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.","The strong run over the past year represents a significant turnaround for Meta Platforms, which saw its stock fall 53% during the 2022 bear market and had analysts and investors questioning its plans to build a virtual world known as “the metaverse.” Now, as 2024 approaches, the company and its shareholders look well-positioned for continued growth. The reduced spending, staff reductions, and focus on shareholder returns were exactly what analysts and investors wanted from Meta Platforms and its stock has been steadily rising this year as a result. He spent five years as a staff reporter at The Wall Street Journal, and has also written for The Washington Post and Toronto Star newspapers, as well as financial websites such as The Motley Fool and Investopedia.","InvestorPlace - Stock Market News, Stock Advice & Trading Tips As Meta Platforms’ (NASDAQ:META) “year of efficiency” draws to a close, the technology company and its stock look stronger than ever. META Stock and the Year of Efficiency Meta Platforms began 2023 by announcing its plans to undertake a year of efficiency. The Rich Use This Income Secret (NOT Dividends) Far More Than Regular Investors The post Meta Platforms Stock Has More Room To Run appeared first on InvestorPlace.","InvestorPlace - Stock Market News, Stock Advice & Trading Tips As Meta Platforms’ (NASDAQ:META) “year of efficiency” draws to a close, the technology company and its stock look stronger than ever. META Stock and the Year of Efficiency Meta Platforms began 2023 by announcing its plans to undertake a year of efficiency. Much was made of the recent news that Meta CEO Mark Zuckerberg sold $190 million of META stock in November of this year, his first sale of company stock in two years.","The company had to cut metaverse spending and focus on AI projects. Meta’s expenses increased by 22% to $25.8 billion in 2022, causing concern on Wall Street. The aggressive pivot to AI has caught the attention of investors and analysts who see Meta Platforms as a major player in the space and likely to benefit from AI’s advances in coming years.",True,True
1362479.0,2018-04-23 00:00:00 UTC,Facebook Inc.'s In-House AI Chip Is Bad News for Intel Corp.'s Nervana,INTC,https://www.nasdaq.com/articles/facebook-incs-house-ai-chip-bad-news-intel-corps-nervana-2018-04-23,,,"In 2016, chip giant Intel (NASDAQ: INTC) acquired artificial intelligence chip start-up Nervana Systems. Nervana's technology was supposed to allow Intel to compete against graphics giant NVIDIA (NASDAQ: NVDA) in the market for processors that handle the training of neural networks.
According to Intel, Nervana's dedicated neural network training chips were slated to provide ""unprecedented compute density at an order of magnitude more computing power than today's state of the art [graphics processing units].""
Late last year, Intel announced that it would begin shipping its first Nervana Engine by the end of 2017 and that it was ""thrilled to have Facebook (NASDAQ: FB) in close collaboration sharing technical insights as we bring this new generation of new AI hardware to market.""
Just a few months later, Bloomberg reported that Facebook is working to develop its own hardware, likely for artificial intelligence and machine-learning workloads.
Here's why this could spell trouble for Intel's Nervana efforts.
Why build your own chips?
While a giant like Facebook can certainly afford the expense of building its own chips, the reality is that it's a non-trivial undertaking. Facebook isn't in the business of building and selling chips to customers -- it's interested in making sure that the vast data center infrastructure that supports its platforms is as efficient as possible to keep its total cost of operating as low as possible.
If a third-party company like, say, Intel is willing to do the work to build great solutions for this market (especially if it'd be hard to replicate the performance/efficiency of the third party solution), then it makes sense to simply use that third-party solution. Moreover, when there are many chip vendors vying to build the best solutions possible, a buyer like Facebook is usually in good shape in terms of hardware pricing, too, as competition naturally brings lower prices.
It generally makes sense for a company to build its own chips in the following scenarios:
A company thinks it can do a better job of building a product tailored to its own requirements than any third party could.
A company wants a chip developed to run proprietary algorithms/techniques that it doesn't want to share with a third party for competitive reasons.
Although it's conceivable that the second point is a key factor in driving Facebook to explore building its own chips, my guess -- based on the fact that Facebook gave Intel permission to name drop it in the Nervana chip press release last year -- is that it's more of the first one.
Indeed, if Intel's Nervana chip is under-performing relative to the company's lofty claims (something that Facebook developing its own chips has me wondering about), and if the other dedicated machine-learning chip start-ups (there are a lot of them out there these days) can't deliver either, then it wouldn't be surprising for Facebook to think that its best chance of getting the hardware it needs is to build that hardware itself.
Who wins, here?
Facebook may be designing its own chips, but it'll need a third party to manufacture them. While Intel has advertised chip manufacturing services of its own in the past, those efforts don't seem to have gained much traction.
I believe, then, that if Facebook is successful in deploying its own artificial intelligence/machine-learning chip, it'll likely tap contract chip manufacturing giant Taiwan Semiconductor Manufacturing Company (NYSE: TSM) to manufacture the chips (since TSMC's manufacturing technology is arguably the best in the industry, and its track record is superb).
Such orders wouldn't be a game changer for TSMC -- Facebook's order volumes for such a chip wouldn't be anywhere near those of, say, a mobile processor or even a merchant graphics processor -- but it'd be incremental revenue over the long term -- always a good thing.
10 stocks we like better than Intel
When investing geniuses David and Tom Gardner have a stock tip, it can pay to listen. After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor , has quadrupled the market.*
David and Tom just revealed what they believe are the 10 best stocks for investors to buy right now... and Intel wasn't one of them! That's right -- they think these 10 stocks are even better buys.
Click here to learn about these picks!
*Stock Advisor returns as of April 2, 2018
Ashraf Eassa owns shares of Intel. The Motley Fool owns shares of and recommends Facebook and Nvidia. The Motley Fool recommends Intel. The Motley Fool has a disclosure policy .
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.","In 2016, chip giant Intel (NASDAQ: INTC) acquired artificial intelligence chip start-up Nervana Systems. Nervana's technology was supposed to allow Intel to compete against graphics giant NVIDIA (NASDAQ: NVDA) in the market for processors that handle the training of neural networks. Late last year, Intel announced that it would begin shipping its first Nervana Engine by the end of 2017 and that it was ""thrilled to have Facebook (NASDAQ: FB) in close collaboration sharing technical insights as we bring this new generation of new AI hardware to market.""","In 2016, chip giant Intel (NASDAQ: INTC) acquired artificial intelligence chip start-up Nervana Systems. According to Intel, Nervana's dedicated neural network training chips were slated to provide ""unprecedented compute density at an order of magnitude more computing power than today's state of the art [graphics processing units]."" I believe, then, that if Facebook is successful in deploying its own artificial intelligence/machine-learning chip, it'll likely tap contract chip manufacturing giant Taiwan Semiconductor Manufacturing Company (NYSE: TSM) to manufacture the chips (since TSMC's manufacturing technology is arguably the best in the industry, and its track record is superb).","In 2016, chip giant Intel (NASDAQ: INTC) acquired artificial intelligence chip start-up Nervana Systems. Although it's conceivable that the second point is a key factor in driving Facebook to explore building its own chips, my guess -- based on the fact that Facebook gave Intel permission to name drop it in the Nervana chip press release last year -- is that it's more of the first one. Indeed, if Intel's Nervana chip is under-performing relative to the company's lofty claims (something that Facebook developing its own chips has me wondering about), and if the other dedicated machine-learning chip start-ups (there are a lot of them out there these days) can't deliver either, then it wouldn't be surprising for Facebook to think that its best chance of getting the hardware it needs is to build that hardware itself.","In 2016, chip giant Intel (NASDAQ: INTC) acquired artificial intelligence chip start-up Nervana Systems. Why build your own chips? After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor , has quadrupled the market.",True,True
